benchmark,policy_name,threshold,classifier_model_type,regression_candidate,n_features,feature_set_key,feature_columns,regression_ic,regression_oos_r2,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,avg_hold_fraction,mean_policy_return,uplift_vs_sell_50,uplift_vs_regression_sign,experiment_mode,step,candidate_feature
BNDX,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.46423197056108445,-0.22948336333880448,0.28888129490030995,0.5769230769230769,0.4293831168831169,0.6825396825396826,0.7678571428571429,0.717948717948718,0.8076923076923077,0.5384615384615384,0.0712435980999213,0.022073199079068614,-0.0370348882422574,single_feature,1,mom_6m
BNDX,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.46423197056108445,-0.22948336333880448,0.28888129490030995,0.5769230769230769,0.4293831168831169,0.6825396825396826,0.7678571428571429,0.717948717948718,0.8076923076923077,0.44871794871794873,0.07206396617589086,0.02289356715503819,-0.03621452016628783,single_feature,1,mom_6m
BNDX,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.46423197056108445,-0.22948336333880448,0.28888129490030995,0.5769230769230769,0.4293831168831169,0.6825396825396826,0.7678571428571429,0.717948717948718,0.8076923076923077,0.358974358974359,0.0464040307195661,-0.0027663683012865738,-0.061874455622612595,single_feature,1,mom_6m
BNDX,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.46423197056108445,-0.22948336333880448,0.28888129490030995,0.5769230769230769,0.4293831168831169,0.6825396825396826,0.7678571428571429,0.717948717948718,0.8076923076923077,0.28205128205128205,0.0512616948932262,0.0020912958723735176,-0.0570167914489525,single_feature,1,mom_6m
BND,regression_sign,,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.7266666666666667,0.09263298066431477,0.043018025553232433,0.0,single_feature,1,mom_6m
BND,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.6066666666666667,0.060020908265349365,0.010405953154267032,-0.03261207239896541,single_feature,1,mom_6m
BND,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.44,0.04999254010936708,0.00037758499828474494,-0.042640440554947694,single_feature,1,mom_6m
BND,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.41333333333333333,0.047444727998298235,-0.0021702271127841074,-0.04518825266601654,single_feature,1,mom_6m
BND,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.29333333333333333,0.03823825504187609,-0.011376700069206248,-0.05439472562243868,single_feature,1,mom_6m
BND,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.3,0.03539128666736354,-0.0142236684437188,-0.05724169399695123,single_feature,1,mom_6m
BND,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.43988266145162014,-0.4406650109003325,0.3323153107475919,0.5,0.43045112781954886,0.7032967032967034,0.5714285714285714,0.7466666666666667,0.6066666666666667,0.19333333333333333,0.03000320742084738,-0.019611747690234965,-0.0626297732434674,single_feature,1,mom_6m
VNQ,regression_sign,,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.6222222222222222,0.05705002723600759,0.024803512937692698,0.0,single_feature,1,mom_6m
VNQ,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.5055555555555555,0.038643224067379606,0.006396709769064704,-0.018406803168627986,single_feature,1,mom_6m
VNQ,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.4,0.033085108279205175,0.0008385939808902762,-0.023964918956802417,single_feature,1,mom_6m
VNQ,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.28888888888888886,0.022659737306442888,-0.009586776991872012,-0.03439028992956471,single_feature,1,mom_6m
VNQ,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.24444444444444444,0.02011180208002558,-0.012134712218289318,-0.03693822515598201,single_feature,1,mom_6m
VNQ,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.16111111111111112,0.006979126683112084,-0.025267387615202815,-0.05007090055289551,single_feature,1,mom_6m
VNQ,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_6m,mom_6m,0.3389816558124222,-0.09887204270034333,0.3046205206280382,0.5277777777777778,0.5279220779220779,0.6373626373626373,0.5272727272727272,0.6111111111111112,0.5055555555555555,0.12222222222222222,0.0051857677132387805,-0.027060746585076116,-0.05186425952276881,single_feature,1,mom_6m
VXUS,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.7407407407407407,0.08464142323787795,0.04534418708739859,0.0,single_feature,1,mom_12m
VXUS,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.4074074074074074,0.04809388221411047,0.008796646063631104,-0.03654754102376748,single_feature,1,mom_12m
VXUS,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.2777777777777778,0.030767296016797015,-0.008529940133682357,-0.05387412722108093,single_feature,1,mom_12m
VXUS,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.3888888888888889,0.04473009762283074,0.0054328614723513765,-0.039911325615047205,single_feature,1,mom_12m
VXUS,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.25925925925925924,0.027403511425517287,-0.011893724724962085,-0.05723791181236066,single_feature,1,mom_12m
VXUS,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.35185185185185186,0.039092756431584795,-0.0002044797188945691,-0.04554866680629315,single_feature,1,mom_12m
VXUS,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.41492087989558624,-0.026757702810232153,0.2955578818284857,0.5,0.5452302631578947,0.75,0.4342105263157895,0.7037037037037037,0.4074074074074074,0.25925925925925924,0.027403511425517287,-0.011893724724962085,-0.05723791181236066,single_feature,1,mom_12m
VEA,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.8333333333333334,0.07226788186663813,0.03786559093115328,0.0,single_feature,1,mom_12m
VEA,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.42,0.03567170574752612,0.0012694148120412734,-0.036596176119112006,single_feature,1,mom_12m
VEA,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.34,0.02298255310854723,-0.01141973782693763,-0.0492853287580909,single_feature,1,mom_12m
VEA,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.35333333333333333,0.024430606759606795,-0.009971684175878064,-0.047837275107031334,single_feature,1,mom_12m
VEA,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.28,0.012717375528850392,-0.02168491540663446,-0.05955050633778774,single_feature,1,mom_12m
VEA,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.32666666666666666,0.02044244991348533,-0.013959841021999528,-0.0518254319531528,single_feature,1,mom_12m
VEA,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.317509222632117,0.038017631548993513,0.30104680977145376,0.4533333333333333,0.47653000594177064,0.6349206349206349,0.40404040404040403,0.66,0.42,0.28,0.012717375528850392,-0.02168491540663446,-0.05955050633778774,single_feature,1,mom_12m
VHT,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.3125,0.024399285064339648,0.003630849585318001,0.0,single_feature,1,mom_12m
VHT,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.265625,0.025566785530227742,0.004798350051206102,0.0011675004658880939,single_feature,1,mom_12m
VHT,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.13541666666666666,0.014502974198187595,-0.006265461280834047,-0.009896310866152053,single_feature,1,mom_12m
VHT,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.2604166666666667,0.026133848260935667,0.0053654127819140265,0.0017345631965960187,single_feature,1,mom_12m
VHT,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.13541666666666666,0.014502974198187595,-0.006265461280834047,-0.009896310866152053,single_feature,1,mom_12m
VHT,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.234375,0.022456346842687904,0.0016879113636662606,-0.0019429382216517438,single_feature,1,mom_12m
VHT,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.18165911618696257,-0.5983100847477592,0.25954489793469365,0.5729166666666666,0.6181247899630335,0.803921568627451,0.36283185840707965,0.5885416666666666,0.265625,0.11979166666666667,0.012155817167079317,-0.008612618311942327,-0.012243467897260331,single_feature,1,mom_12m
VPU,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0,single_feature,1,mom_12m
VPU,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.2916666666666667,0.02412599945581549,-0.0006087317533895997,-0.025598961561095625,single_feature,1,mom_12m
VPU,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.234375,0.028599283328952497,0.0038645521197474067,-0.02112567768795862,single_feature,1,mom_12m
VPU,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.23958333333333334,0.026411326199736032,0.0016765949905309478,-0.023313634817175084,single_feature,1,mom_12m
VPU,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.22916666666666666,0.028421055450019366,0.003686324240814278,-0.02130390556689175,single_feature,1,mom_12m
VPU,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.22395833333333334,0.027804505280487894,0.003069774071282808,-0.021920455736423223,single_feature,1,mom_12m
VPU,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.25197013265333806,-0.3334276533669289,0.31248633528814423,0.4583333333333333,0.5208728652751423,0.6785714285714286,0.3064516129032258,0.6458333333333334,0.2916666666666667,0.22395833333333334,0.027804505280487894,0.003069774071282808,-0.021920455736423223,single_feature,1,mom_12m
BNDX,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.7307692307692307,0.1082784863421787,0.059108087321326025,0.0,single_feature,1,mom_12m
BNDX,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.41025641025641024,0.07035246627448348,0.021182067253630803,-0.037926020067695215,single_feature,1,mom_12m
BNDX,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.3974358974358974,0.06631517017679298,0.017144771155940288,-0.04196331616538572,single_feature,1,mom_12m
BNDX,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.38461538461538464,0.06589448313090071,0.01672408411004804,-0.042384003211277985,single_feature,1,mom_12m
BNDX,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.3717948717948718,0.061857187033210206,0.012686788012357527,-0.04642129930896849,single_feature,1,mom_12m
BNDX,classifier_only,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.358974358974359,0.05954024236355447,0.010369843342701785,-0.048738243978624224,single_feature,1,mom_12m
BNDX,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.46423197056108445,-0.22948336333880448,0.25383531409785554,0.5641025641025641,0.627435064935065,0.84375,0.48214285714285715,0.717948717948718,0.41025641025641024,0.358974358974359,0.05954024236355447,0.010369843342701785,-0.048738243978624224,single_feature,1,mom_12m
BND,regression_sign,,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.43988266145162014,-0.4406650109003325,0.3209833886904708,0.38666666666666666,0.5110432330827068,0.7631578947368421,0.25892857142857145,0.7466666666666667,0.25333333333333335,0.7266666666666667,0.09263298066431477,0.043018025553232433,0.0,single_feature,1,mom_12m
BND,classifier_only,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.43988266145162014,-0.4406650109003325,0.3209833886904708,0.38666666666666666,0.5110432330827068,0.7631578947368421,0.25892857142857145,0.7466666666666667,0.25333333333333335,0.25333333333333335,0.034751173573700105,-0.014863781537382235,-0.05788180709061467,single_feature,1,mom_12m
BND,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.43988266145162014,-0.4406650109003325,0.3209833886904708,0.38666666666666666,0.5110432330827068,0.7631578947368421,0.25892857142857145,0.7466666666666667,0.25333333333333335,0.23333333333333334,0.030344155126315022,-0.019270799984767314,-0.06228882553799975,single_feature,1,mom_12m
BND,classifier_only,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.43988266145162014,-0.4406650109003325,0.3209833886904708,0.38666666666666666,0.5110432330827068,0.7631578947368421,0.25892857142857145,0.7466666666666667,0.25333333333333335,0.19333333333333333,0.03265692143416297,-0.016958033676919372,-0.059976059230151806,single_feature,1,mom_12m
BND,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,mom_12m,mom_12m,0.43988266145162014,-0.4406650109003325,0.3209833886904708,0.38666666666666666,0.5110432330827068,0.7631578947368421,0.25892857142857145,0.7466666666666667,0.25333333333333335,0.18,0.02931492041395079,-0.020300034697131545,-0.06331806025036399,single_feature,1,mom_12m
